metric_name_1,metric_name_2,metric_name_3,metric_name_4,type,sub_type,value
Gujarat,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,40
Gujarat,RM,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,5
Gujarat,RM,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,236
Gujarat,RM,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,14
Gujarat,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,32
Gujarat,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,73
Gujarat,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,4
Gujarat,BD,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,373
Gujarat,BD,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,105
Gujarat,Operations,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,38
Gujarat,Analytics,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,4
Gujarat,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,40
Gujarat,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,47
Gujarat,Credit,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,106
Haryana,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,50
Haryana,Corporate,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,21
Haryana,Corporate,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,13
Haryana,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,346
Haryana,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,148
Haryana,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,4
Haryana,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,65
Haryana,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,163
Haryana,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,206
Haryana,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,80
Haryana,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,114
Haryana,Support,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,15
Haryana,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,22
Himachal Pradesh,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,6
Himachal Pradesh,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,9
Himachal Pradesh,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,49
Himachal Pradesh,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,53
Himachal Pradesh,RM,Employee Referral,01-11-16,tat_sum,TAT Offer accepted to joined,8
Himachal Pradesh,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,131
Himachal Pradesh,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,28
Himachal Pradesh,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,10
Jammu & Kashmir,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,56
Jammu & Kashmir,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,10
Jharkhand,HR,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,55
Jharkhand,Corporate,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,8
Jharkhand,IT,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,43
Jharkhand,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,26
Jharkhand,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,23
Jharkhand,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,19
Jharkhand,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,276
Jharkhand,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,99
Jharkhand,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,111
Jharkhand,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,6
Jharkhand,Others,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,7
Karnataka,HR,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,10
Karnataka,HR,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,10
Karnataka,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,10
Karnataka,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,113
Karnataka,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,577
Karnataka,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,10
Karnataka,RM,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,10
Karnataka,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,110
Karnataka,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,8
Karnataka,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,155
Karnataka,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,73
Karnataka,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,810
Karnataka,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,304
Karnataka,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,120
Karnataka,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,78
Kerala,Corporate,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,9
Kerala,Corporate,Employee Referral,01-11-16,tat_sum,TAT Offer accepted to joined,16
Kerala,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,17
Kerala,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,114
Kerala,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,3
Kerala,RM,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,15
Kerala,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,81
Kerala,RM,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,9
Kerala,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,10
Kerala,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,5
Kerala,BD,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,12
Kerala,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,273
Kerala,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,284
Kerala,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,102
Kerala,BD,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,8
Kerala,BD,Job Portal,01-11-16,tat_sum,TAT Offer accepted to joined,16
Kerala,Administration,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,13
Madhya Pradesh,HR,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,36
Madhya Pradesh,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,30
Madhya Pradesh,IT,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,22
Madhya Pradesh,CSO,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,11
Madhya Pradesh,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,140
Madhya Pradesh,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,80
Madhya Pradesh,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,15
Madhya Pradesh,RM,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,15
Madhya Pradesh,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,189
Madhya Pradesh,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,14
Madhya Pradesh,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,272
Madhya Pradesh,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,308
Madhya Pradesh,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,122
Madhya Pradesh,Administration,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,31
Madhya Pradesh,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,53
Madhya Pradesh,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,2
Maharashtra,Corporate,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,40
Maharashtra,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,172
Maharashtra,Corporate,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,5
Maharashtra,IT,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,78
Maharashtra,IT,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,109
Maharashtra,IT,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,16
Maharashtra,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,13
Maharashtra,CSO,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,16
Maharashtra,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,194
Maharashtra,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,155
Maharashtra,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,57
Maharashtra,CSO,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,10
Maharashtra,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,64
Maharashtra,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,29
Maharashtra,RM,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,12
Maharashtra,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,56
Maharashtra,BD,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,97
Maharashtra,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,561
Maharashtra,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,432
Maharashtra,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,158
Maharashtra,BD,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,9
Maharashtra,BD,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,40
Maharashtra,BD,Job Portal,01-11-16,tat_sum,TAT Offer accepted to joined,18
Maharashtra,Analytics,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,59
Maharashtra,Analytics,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,11
Maharashtra,Administration,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,36
Maharashtra,Administration,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,14
Maharashtra,Finance,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,51
Maharashtra,Finance,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,62
Maharashtra,Finance,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,17
Maharashtra,Finance,Job Portal,01-10-16,tat_sum,TAT Offer accepted to joined,33
Maharashtra,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,115
Maharashtra,Support,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,38
Maharashtra,Support,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,6
Maharashtra,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,151
Maharashtra,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,101
Maharashtra,Credit,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,9
Maharashtra,Others,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,90
Maharashtra,Others,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,61
Maharashtra,Others,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,7
Maharashtra,Others,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,7
Manipur,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,120
Meghalaya,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,7
Meghalaya,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,17
Meghalaya,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,17
Mizoram,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,44
Nagaland,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,32
Nagaland,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,60
Nagaland,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,18
Odisha,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,54
Odisha,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,86
Odisha,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,14
Odisha,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,50
Odisha,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,144
Odisha,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,681
Odisha,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,59
Odisha,BD,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,19
Odisha,BD,Employee Referral,01-11-16,tat_sum,TAT Offer accepted to joined,13
Odisha,BD,Job Portal,01-10-16,tat_sum,TAT Offer accepted to joined,32
Odisha,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,55
Pondicherry,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,13
Pondicherry,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,34
Punjab,HR,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,5
Punjab,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,289
Punjab,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,343
Punjab,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,150
Punjab,CSO,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,60
Punjab,CSO,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,20
Punjab,CSO,Employee Referral,01-10-16,tat_sum,TAT Offer accepted to joined,10
Punjab,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,42
Punjab,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,345
Punjab,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,216
Punjab,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,108
Punjab,BD,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,9
Punjab,BD,Employee Referral,01-11-16,tat_sum,TAT Offer accepted to joined,4
Punjab,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,46
Punjab,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,47
Rajasthan,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,77
Rajasthan,Corporate,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,9
Rajasthan,IT,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,25
Rajasthan,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,9
Rajasthan,CSO,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,13
Rajasthan,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,157
Rajasthan,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,106
Rajasthan,RM,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,86
Rajasthan,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,42
Rajasthan,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,53
Rajasthan,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,2
Rajasthan,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,444
Rajasthan,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,319
Rajasthan,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,222
Rajasthan,Finance,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,59
Rajasthan,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,58
Rajasthan,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,19
Sikkim,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,15
Tamil Nadu,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,34
Tamil Nadu,Corporate,Employee Referral,01-11-16,tat_sum,TAT Offer accepted to joined,54
Tamil Nadu,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,93
Tamil Nadu,CSO,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,8
Tamil Nadu,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,123
Tamil Nadu,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,35
Tamil Nadu,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,149
Tamil Nadu,RM,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,34
Tamil Nadu,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,23
Tamil Nadu,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,41
Tamil Nadu,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,52
Tamil Nadu,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,259
Tamil Nadu,BD,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,42
Tamil Nadu,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,284
Tamil Nadu,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,987
Tamil Nadu,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,91
Tamil Nadu,Administration,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,21
Tamil Nadu,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,9
Tamil Nadu,Support,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,14
Tamil Nadu,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,206
Tamil Nadu,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,78
Telangana,IT,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,17
Telangana,CSO,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,8
Telangana,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,40
Telangana,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,67
Telangana,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,47
Telangana,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,400
Telangana,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,459
Telangana,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,169
Telangana,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,59
Telangana,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,12
Telangana,Administration,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,54
Telangana,Finance,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,3
Telangana,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,20
Telangana,Support,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,110
Telangana,Support,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,13
Telangana,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,17
Telangana,Credit,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,40
Tripura,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,45
Uttar Pradesh,HR,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,25
Uttar Pradesh,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,55
Uttar Pradesh,CSO,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,37
Uttar Pradesh,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,74
Uttar Pradesh,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,464
Uttar Pradesh,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,19
Uttar Pradesh,CSO,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,17
Uttar Pradesh,CSO,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,8
Uttar Pradesh,RM,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,22
Uttar Pradesh,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,6
Uttar Pradesh,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,41
Uttar Pradesh,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,8
Uttar Pradesh,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,14
Uttar Pradesh,BD,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,7
Uttar Pradesh,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,666
Uttar Pradesh,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,710
Uttar Pradesh,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,170
Uttar Pradesh,BD,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,103
Uttar Pradesh,BD,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,232
Uttar Pradesh,Support,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,85
Uttar Pradesh,Support,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,50
Uttar Pradesh,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,132
Uttar Pradesh,Credit,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,13
Uttarakhand,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,15
Uttarakhand,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,79
Uttarakhand,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,20
Uttarakhand,BD,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,26
Uttarakhand,BD,Career Page,01-11-16,tat_sum,TAT Offer accepted to joined,45
West Bengal,Corporate,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,18
West Bengal,CSO,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,5
West Bengal,CSO,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,62
West Bengal,CSO,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,31
West Bengal,CSO,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,4
West Bengal,CSO,Career Page,01-12-16,tat_sum,TAT Offer accepted to joined,7
West Bengal,CSO,Employee Referral,01-10-16,tat_sum,TAT Offer accepted to joined,16
West Bengal,RM,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,29
West Bengal,RM,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,39
West Bengal,RM,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,76
West Bengal,RM,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,13
West Bengal,RM,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,3
West Bengal,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,14
West Bengal,BD,Vendor,01-11-16,tat_sum,TAT Offer accepted to joined,28
West Bengal,BD,Vendor,01-12-16,tat_sum,TAT Offer accepted to joined,5
West Bengal,BD,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,472
West Bengal,BD,Direct,01-11-16,tat_sum,TAT Offer accepted to joined,878
West Bengal,BD,Direct,01-12-16,tat_sum,TAT Offer accepted to joined,60
West Bengal,BD,Career Page,01-10-16,tat_sum,TAT Offer accepted to joined,3
West Bengal,BD,Job Portal,01-10-16,tat_sum,TAT Offer accepted to joined,36
West Bengal,Finance,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,23
West Bengal,Credit,Direct,01-10-16,tat_sum,TAT Offer accepted to joined,48
Unknown,BD,Vendor,01-10-16,tat_sum,TAT Offer accepted to joined,28
Andaman & Nicobar,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,CSO,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,CSO,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Andhra Pradesh,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,13
Andhra Pradesh,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,15
Andhra Pradesh,BD,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,2
Andhra Pradesh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,21
Andhra Pradesh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,19
Andhra Pradesh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,9
Andhra Pradesh,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,BD,Employee Referral,01-10-16,tat_count,TAT Offer accepted to joined,9
Andhra Pradesh,BD,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,5
Andhra Pradesh,BD,Employee Referral,01-12-16,tat_count,TAT Offer accepted to joined,5
Andhra Pradesh,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,Support,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Andhra Pradesh,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Arunachal Pradesh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Arunachal Pradesh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Assam,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,4
Assam,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,17
Assam,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Assam,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Assam,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,2
Assam,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,8
Assam,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,10
Assam,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,4
Assam,Administration,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Bihar,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Bihar,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Bihar,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Bihar,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,6
Bihar,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,2
Bihar,CSO,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Bihar,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Bihar,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Bihar,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,17
Bihar,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,32
Bihar,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,23
Chandigarh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Chandigarh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Chandigarh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Chattisgarh,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,4
Chattisgarh,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,12
Chattisgarh,CSO,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Chattisgarh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,7
Chattisgarh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,26
Chattisgarh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,9
Chattisgarh,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
